comment_cd	category_cd	comments_desc
6	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
1	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
7	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
9	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
1	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	101	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
1	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	101	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
9	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
9	102	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
7	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
1	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
7	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	108	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	102	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	102	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
9	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	108	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
7	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	108	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	101	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
7	108	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
8	108	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
1	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	101	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	102	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
4	110	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	103	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
6	101	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	105	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
7	102	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	109	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
10	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
5	107	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
3	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
2	106	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
1	100	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
9	104	"Syntax error in formula 'if comment_cd <= 5 then ""try next time"" elsif comment_cd <= 8 then ""Try hard"" elsif comment_cd=9 then ""one more attempt pending"" else ""Fail"" '"
